P-315,U3,"[163, 181, 10]","[50, 75, 53]",14,104,0
P-170,U3,"[163, 239, 121]","[81, 44, 100]",39,120,0
P-305,U3,"[175, 0, 95]","[53, 58, 63]",22,104,0
P-1,U3,"[179, 58, 145]","[53, 55, 99]",61,176,0
P-320,U3,"[179, 65, 81]","[53, 57, 64]",55,10000000,0
P-44,U3,"[181, 113, 197]","[49, 84, 40]",28,87,0
P-147,U3,"[184, 126, 9]","[46, 55, 65]",36,10000000,0
P-329,U3,"[186, 0, 1]","[58, 65, 94]",26,10000000,0
P-214,U3,"[186, 65, 0]","[58, 61, 81]",40,10000000,0
P-167,U3,"[188, 126, 74]","[47, 100, 50]",33,124,0
P-66,U3,"[190, 226, 63]","[47, 86, 50]",53,72,0
P-380,U3,"[203, 0, 158]","[41, 56, 62]",22,102,0
P-261,U4,"[0, 61, 103]","[42, 77, 100]",80,114,0
P-169,U4,"[0, 173, 0]","[48, 87, 94]",102,136,0
P-369,U4,"[0, 219, 96]","[58, 75, 84]",92,110,0
P-166,U4,"[2, 0, 0]","[62, 84, 103]",142,134,0
P-246,U4,"[2, 0, 103]","[60, 61, 102]",58,106,0
P-208,U4,"[3, 84, 0]","[50, 89, 102]",117,127,0
P-28,U4,"[4, 138, 102]","[64, 81, 95]",70,139,0
P-337,U4,"[4, 233, 201]","[102, 77, 40]",52,102,0
P-392,U4,"[5, 138, 197]","[63, 87, 40]",59,74,0
P-135,U4,"[42, 71, 109]","[45, 66, 108]",56,132,0
P-76,U4,"[48, 189, 0]","[40, 92, 96]",81,123,0
P-164,U4,"[53, 102, 0]","[40, 87, 102]",99,124,0
P-398,U4,"[58, 233, 98]","[52, 85, 103]",68,130,0
P-220,U4,"[62, 0, 109]","[44, 71, 104]",80,137,0
P-396,U4,"[64, 0, 0]","[42, 102, 109]",118,120,0
P-39,U4,"[68, 166, 102]","[61, 64, 96]",61,111,0
P-53,U4,"[68, 166, 198]","[106, 53, 44]",14,74,0
P-58,U4,"[87, 71, 109]","[55, 95, 102]",126,134,0
P-313,U4,"[88, 235, 0]","[54, 54, 91]",73,120,0
P-247,U4,"[93, 156, 0]","[62, 79, 98]",61,136,0
P-122,U4,"[106, 0, 0]","[46, 77, 104]",67,105,0
P-87,U4,"[106, 0, 104]","[53, 54, 107]",84,116,0
P-78,U4,"[106, 77, 0]","[42, 74, 104]",85,116,0
P-384,U4,"[110, 250, 162]","[69, 60, 73]",16,97,0
P-331,U4,"[110, 275, 91]","[88, 43, 71]",64,91,0
P-171,U4,"[129, 195, 98]","[50, 55, 93]",55,110,0
P-227,U4,"[142, 54, 104]","[59, 73, 96]",58,118,0
P-225,U4,"[142, 127, 104]","[54, 68, 93]",52,98,0
P-373,U4,"[142, 238, 0]","[62, 72, 84]",108,105,0
P-234,U4,"[152, 0, 0]","[43, 65, 104]",60,101,0
P-335,U4,"[152, 65, 0]","[57, 91, 95]",47,140,0
P-307,U4,"[155, 156, 0]","[43, 82, 96]",100,123,0
P-186,U4,"[159, 0, 104]","[84, 47, 93]",60,118,0
P-355,U4,"[159, 0, 197]","[60, 52, 45]",42,72,0
P-278,U4,"[159, 52, 200]","[73, 80, 44]",60,96,0
P-57,U4,"[179, 195, 185]","[64, 83, 59]",32,137,0
P-391,U4,"[179, 202, 98]","[65, 73, 87]",71,122,0
P-27,U4,"[195, 0, 0]","[49, 62, 93]",18,122,0
P-276,U4,"[196, 135, 98]","[46, 62, 69]",29,70,0
P-32,U4,"[198, 156, 0]","[44, 70, 98]",53,124,0
P-62,U4,"[201, 47, 95]","[43, 88, 92]",25,84,0
P-334,U1,"[0, 0, 0]","[54, 65, 99]",103,102,0
P-242,U1,"[0, 0, 99]","[69, 89, 53]",48,118,0
P-258,U1,"[0, 72, 0]","[55, 71, 82]",43,138,0
P-120,U1,"[0, 89, 82]","[48, 91, 74]",82,105,0
P-363,U1,"[0, 143, 0]","[67, 72, 79]",29,136,0
P-209,U1,"[0, 180, 79]","[44, 72, 75]",57,74,0
P-336,U1,"[0, 215, 0]","[49, 68, 72]",33,114,0
P-85,U1,"[0, 252, 72]","[44, 47, 68]",42,74,0
P-244,U1,"[44, 241, 72]","[62, 75, 76]",24,111,0
P-19,U1,"[48, 154, 85]","[51, 87, 69]",73,107,0
P-386,U1,"[49, 217, 0]","[110, 63, 65]",88,120,0
P-341,U1,"[54, 0, 0]","[57, 72, 87]",50,109,0
P-5,U1,"[55, 72, 0]","[58, 64, 88]",93,139,0
P-59,U1,"[67, 138, 0]","[49, 79, 85]",26,111,0
P-29,U1,"[69, 0, 87]","[86, 53, 62]",23,122,0
P-374,U1,"[69, 53, 88]","[81, 101, 71]",169,96,0
P-172,U1,"[99, 154, 85]","[51, 71, 76]",22,112,0
P-400,U1,"[106, 239, 69]","[50, 52, 64]",37,71,0
P-189,U1,"[111, 0, 0]","[56, 63, 87]",66,121,0
P-63,U1,"[113, 63, 0]","[69, 75, 85]",111,116,0
P-192,U1,"[116, 138, 0]","[54, 74, 76]",33,106,0
P-99,U1,"[150, 63, 85]","[68, 70, 71]",28,108,0
P-102,U1,"[150, 133, 85]","[64, 106, 70]",70,135,0
P-26,U1,"[155, 0, 87]","[69, 56, 73]",56,130,0
P-218,U1,"[156, 239, 69]","[59, 77, 90]",63,134,0
P-381,U1,"[159, 235, 0]","[48, 64, 69]",60,87,0
P-152,U1,"[167, 0, 0]","[49, 57, 67]",39,73,0
P-375,U1,"[170, 138, 0]","[48, 97, 67]",35,99,0
P-146,U2,"[0, 51, 108]","[56, 100, 45]",46,92,0
P-4,U2,"[0, 70, 0]","[56, 75, 108]",73,138,0
P-269,U2,"[0, 145, 0]","[56, 58, 74]",25,85,0
P-323,U2,"[0, 159, 80]","[97, 98, 72]",183,129,0
P-54,U2,"[1, 0, 102]","[106, 51, 59]",20,98,0
P-254,U2,"[4, 257, 80]","[99, 51, 79]",101,72,0
P-156,U2,"[9, 203, 0]","[47, 110, 73]",57,124,0
P-40,U2,"[11, 0, 0]","[45, 70, 90]",78,106,0
P-322,U2,"[56, 0, 0]","[45, 66, 102]",72,104,0
P-198,U2,"[56, 66, 0]","[59, 74, 84]",68,113,0
P-97,U2,"[56, 66, 84]","[53, 93, 53]",54,120,0
P-397,U2,"[56, 140, 0]","[51, 59, 80]",51,81,0
P-12,U2,"[56, 199, 0]","[48, 88, 80]",27,117,0
P-14,U2,"[97, 159, 107]","[45, 81, 46]",27,68,0
P-339,U2,"[101, 0, 0]","[76, 54, 76]",80,94,0
P-367,U2,"[103, 246, 108]","[106, 69, 54]",74,106,0
P-271,U2,"[104, 252, 0]","[41, 44, 92]",30,63,0
P-354,U2,"[107, 0, 76]","[70, 52, 70]",47,78,0
P-351,U2,"[107, 160, 0]","[41, 92, 107]",42,112,0
P-361,U2,"[109, 52, 86]","[51, 61, 65]",55,68,0
P-317,U2,"[115, 54, 0]","[50, 53, 86]",44,89,0
P-48,U2,"[115, 107, 0]","[48, 53, 65]",33,67,0
P-213,U2,"[142, 141, 108]","[71, 105, 50]",94,66,0
P-8,U2,"[148, 199, 0]","[76, 105, 108]",142,108,0
P-399,U2,"[160, 52, 106]","[44, 89, 45]",22,63,0
P-260,U2,"[163, 150, 0]","[43, 49, 99]",20,65,0
P-230,U2,"[177, 0, 0]","[46, 48, 86]",44,82,0
P-382,U2,"[177, 48, 0]","[43, 102, 106]",41,130,0
P-296,-1,"[0, 0, 0]","[81, 92, 93]",50,60,0
P-158,-1,"[0, 0, 0]","[72, 95, 107]",135,61,0
P-191,-1,"[0, 0, 0]","[71, 94, 100]",123,64,0
P-203,-1,"[0, 0, 0]","[68, 93, 106]",52,63,0
P-60,-1,"[0, 0, 0]","[60, 85, 87]",23,84,0
P-196,-1,"[0, 0, 0]","[64, 66, 107]",85,60,0
P-111,-1,"[0, 0, 0]","[62, 65, 103]",27,60,0
P-74,-1,"[0, 0, 0]","[69, 73, 87]",115,61,0
P-64,-1,"[0, 0, 0]","[56, 100, 104]",123,62,0
P-233,-1,"[0, 0, 0]","[59, 71, 101]",120,63,0
P-11,-1,"[0, 0, 0]","[55, 80, 81]",23,96,0
P-159,-1,"[0, 0, 0]","[50, 52, 92]",15,66,0
P-153,-1,"[0, 0, 0]","[51, 62, 64]",59,62,0
P-90,-1,"[0, 0, 0]","[44, 98, 102]",119,60,0
P-151,-1,"[0, 0, 0]","[44, 79, 106]",23,89,0
P-119,-1,"[0, 0, 0]","[41, 79, 104]",25,61,0
P-294,-1,"[0, 0, 0]","[44, 88, 93]",30,69,0
P-38,-1,"[0, 0, 0]","[48, 84, 96]",21,60,0
P-311,-1,"[0, 0, 0]","[43, 79, 101]",26,69,0
P-298,-1,"[0, 0, 0]","[44, 86, 91]",57,83,0
P-338,-1,"[0, 0, 0]","[46, 87, 88]",75,70,0
P-72,-1,"[0, 0, 0]","[44, 83, 89]",79,66,0
P-34,-1,"[0, 0, 0]","[45, 81, 87]",45,77,0
P-389,-1,"[0, 0, 0]","[49, 72, 95]",55,61,0
P-231,-1,"[0, 0, 0]","[49, 68, 96]",48,91,0
P-141,-1,"[0, 0, 0]","[43, 70, 87]",34,70,0
P-290,-1,"[0, 0, 0]","[46, 69, 80]",23,64,0
P-182,-1,"[0, 0, 0]","[45, 70, 78]",42,65,0
P-31,-1,"[0, 0, 0]","[49, 71, 76]",67,76,0
P-118,-1,"[0, 0, 0]","[75, 82, 90]",55,114,0
P-259,-1,"[0, 0, 0]","[72, 84, 86]",55,98,0
P-241,-1,"[0, 0, 0]","[71, 74, 91]",25,115,0
P-89,-1,"[0, 0, 0]","[68, 108, 109]",60,117,0
P-349,-1,"[0, 0, 0]","[68, 99, 104]",70,80,0
P-98,-1,"[0, 0, 0]","[63, 94, 108]",139,76,0
P-288,-1,"[0, 0, 0]","[61, 94, 101]",36,122,0
P-154,-1,"[0, 0, 0]","[64, 91, 103]",47,118,0
P-140,-1,"[0, 0, 0]","[65, 84, 106]",60,119,0
P-383,-1,"[0, 0, 0]","[60, 85, 103]",61,83,0
P-379,-1,"[0, 0, 0]","[68, 89, 98]",58,77,0
P-243,-1,"[0, 0, 0]","[69, 77, 105]",98,76,0
P-128,-1,"[0, 0, 0]","[66, 79, 102]",44,92,0
P-88,-1,"[0, 0, 0]","[62, 70, 106]",106,74,0
P-84,-1,"[0, 0, 0]","[66, 78, 94]",41,82,0
P-79,-1,"[0, 0, 0]","[62, 75, 86]",61,91,0
P-176,-1,"[0, 0, 0]","[60, 62, 102]",42,87,0
P-193,-1,"[0, 0, 0]","[67, 72, 87]",113,75,0
P-325,-1,"[0, 0, 0]","[63, 77, 80]",93,74,0
P-358,-1,"[0, 0, 0]","[60, 74, 81]",55,93,0
P-179,-1,"[0, 0, 0]","[62, 63, 73]",38,84,0
P-228,-1,"[0, 0, 0]","[51, 92, 98]",128,75,0
P-281,-1,"[0, 0, 0]","[55, 84, 105]",57,95,0
P-91,-1,"[0, 0, 0]","[50, 91, 92]",89,76,0
P-332,-1,"[0, 0, 0]","[57, 79, 103]",63,108,0
P-263,-1,"[0, 0, 0]","[56, 83, 98]",33,107,0
P-314,-1,"[0, 0, 0]","[53, 84, 93]",48,93,0
P-364,-1,"[0, 0, 0]","[53, 68, 110]",29,94,0
P-195,-1,"[0, 0, 0]","[57, 72, 102]",62,90,0
P-308,-1,"[0, 0, 0]","[57, 64, 110]",62,87,0
P-348,-1,"[0, 0, 0]","[56, 77, 89]",60,89,0
P-77,-1,"[0, 0, 0]","[50, 65, 96]",57,88,0
P-249,-1,"[0, 0, 0]","[55, 67, 89]",66,88,0
P-132,-1,"[0, 0, 0]","[42, 92, 102]",115,77,0
P-340,-1,"[0, 0, 0]","[49, 90, 103]",66,98,0
P-83,-1,"[0, 0, 0]","[99, 105, 106]",168,97,0
P-330,-1,"[0, 0, 0]","[97, 105, 106]",271,75,0
P-81,-1,"[0, 0, 0]","[93, 101, 110]",94,116,0
P-107,-1,"[0, 0, 0]","[99, 100, 100]",252,134,0
P-22,-1,"[0, 0, 0]","[92, 99, 100]",191,86,0
P-104,-1,"[0, 0, 0]","[90, 95, 95]",110,108,0
P-116,-1,"[0, 0, 0]","[83, 106, 109]",132,128,0
P-197,-1,"[0, 0, 0]","[82, 99, 109]",68,85,0
P-160,-1,"[0, 0, 0]","[82, 99, 108]",232,84,0
P-52,-1,"[0, 0, 0]","[88, 102, 104]",96,121,0
P-377,-1,"[0, 0, 0]","[88, 101, 105]",118,80,0
P-143,-1,"[0, 0, 0]","[82, 100, 106]",206,76,0
P-376,-1,"[0, 0, 0]","[89, 101, 101]",73,96,0
P-390,-1,"[0, 0, 0]","[82, 96, 106]",244,114,0
P-359,-1,"[0, 0, 0]","[86, 98, 101]",188,103,0
P-114,-1,"[0, 0, 0]","[80, 93, 104]",175,124,0
P-388,-1,"[0, 0, 0]","[89, 97, 99]",88,134,0
P-235,-1,"[0, 0, 0]","[80, 84, 105]",61,95,0
P-110,-1,"[0, 0, 0]","[86, 88, 100]",158,89,0
P-287,-1,"[0, 0, 0]","[84, 86, 99]",94,110,0
P-306,-1,"[0, 0, 0]","[88, 90, 91]",57,106,0
P-173,-1,"[0, 0, 0]","[81, 89, 92]",130,81,0
P-138,-1,"[0, 0, 0]","[80, 85, 89]",142,87,0
P-21,-1,"[0, 0, 0]","[71, 105, 105]",223,116,0
P-70,-1,"[0, 0, 0]","[77, 101, 108]",158,102,0
P-316,-1,"[0, 0, 0]","[71, 103, 105]",201,123,0
P-237,-1,"[0, 0, 0]","[74, 97, 101]",193,97,0
P-368,-1,"[0, 0, 0]","[71, 97, 99]",178,85,0
P-55,-1,"[0, 0, 0]","[77, 93, 95]",71,78,0
P-318,-1,"[0, 0, 0]","[75, 86, 99]",47,89,0
P-95,-1,"[0, 0, 0]","[69, 89, 91]",68,73,0
P-301,-1,"[0, 0, 0]","[61, 69, 72]",76,72,0
P-328,-1,"[0, 0, 0]","[50, 78, 82]",57,72,0
P-13,-1,"[0, 0, 0]","[55, 87, 94]",41,73,0
P-251,-1,"[0, 0, 0]","[44, 78, 106]",106,71,0
P-30,-1,"[0, 0, 0]","[85, 88, 102]",164,70,0
P-121,-1,"[0, 0, 0]","[79, 80, 108]",99,124,0
P-201,-1,"[0, 0, 0]","[76, 80, 106]",159,139,0
P-101,-1,"[0, 0, 0]","[76, 82, 102]",154,109,0
P-33,-1,"[0, 0, 0]","[73, 89, 90]",132,136,0
P-131,-1,"[0, 0, 0]","[79, 80, 82]",84,109,0
P-240,-1,"[0, 0, 0]","[65, 88, 101]",84,127,0
P-175,-1,"[0, 0, 0]","[66, 88, 96]",127,121,0
P-229,-1,"[0, 0, 0]","[69, 81, 104]",171,116,0
P-343,-1,"[0, 0, 0]","[67, 77, 107]",98,130,0
P-93,-1,"[0, 0, 0]","[68, 88, 92]",100,133,0
P-395,-1,"[0, 0, 0]","[60, 73, 108]",112,107,0
P-190,-1,"[0, 0, 0]","[52, 101, 108]",143,128,0
P-347,-1,"[0, 0, 0]","[53, 102, 105]",96,116,0
P-137,-1,"[0, 0, 0]","[59, 96, 110]",108,120,0
P-61,-1,"[0, 0, 0]","[57, 95, 109]",130,136,0
P-267,-1,"[0, 0, 0]","[54, 97, 98]",130,116,0
P-43,-1,"[0, 0, 0]","[51, 86, 108]",87,109,0
P-312,-1,"[0, 0, 0]","[56, 90, 97]",121,120,0
P-144,-1,"[0, 0, 0]","[59, 72, 106]",120,111,0
P-174,-1,"[0, 0, 0]","[47, 101, 107]",107,127,0
P-115,-1,"[0, 0, 0]","[46, 102, 105]",112,105,0
P-262,-1,"[0, 0, 0]","[92, 103, 109]",99,65,0
P-223,-1,"[0, 0, 0]","[83, 92, 109]",145,66,0
P-18,-1,"[0, 0, 0]","[68, 95, 101]",96,65,0
P-309,-1,"[0, 0, 0]","[60, 91, 104]",135,66,0
P-292,-1,"[0, 0, 0]","[63, 93, 100]",46,66,0
P-161,-1,"[0, 0, 0]","[62, 78, 97]",127,67,0
P-127,-1,"[0, 0, 0]","[67, 71, 78]",79,66,0
P-47,-1,"[0, 0, 0]","[58, 86, 104]",149,67,0
P-24,-1,"[0, 0, 0]","[55, 81, 109]",123,69,0
P-245,-1,"[0, 0, 0]","[53, 80, 105]",61,67,0
P-51,-1,"[0, 0, 0]","[57, 86, 97]",65,67,0
P-67,-1,"[0, 0, 0]","[57, 76, 101]",34,65,0
P-96,-1,"[0, 0, 0]","[50, 65, 84]",40,68,0
P-370,-1,"[0, 0, 0]","[47, 100, 106]",95,68,0
P-210,-1,"[0, 0, 0]","[45, 88, 93]",64,67,0
P-372,-1,"[0, 0, 0]","[79, 84, 110]",182,96,0
P-184,-1,"[0, 0, 0]","[74, 88, 96]",129,84,0
P-7,-1,"[0, 0, 0]","[78, 88, 93]",117,102,0
P-321,-1,"[0, 0, 0]","[71, 78, 98]",92,91,0
P-286,-1,"[0, 0, 0]","[73, 75, 93]",133,102,0
P-239,-1,"[0, 0, 0]","[71, 79, 85]",94,93,0
P-200,-1,"[0, 0, 0]","[74, 74, 83]",81,95,0
P-100,-1,"[0, 0, 0]","[62, 87, 100]",104,79,0
P-268,-1,"[0, 0, 0]","[63, 84, 100]",99,95,0
P-178,-1,"[0, 0, 0]","[69, 78, 96]",97,98,0
P-56,-1,"[0, 0, 0]","[65, 68, 109]",77,85,0
P-302,-1,"[0, 0, 0]","[64, 65, 106]",98,84,0
P-362,-1,"[0, 0, 0]","[61, 75, 86]",99,92,0
P-256,-1,"[0, 0, 0]","[64, 66, 92]",117,99,0
P-35,-1,"[0, 0, 0]","[63, 72, 83]",96,103,0
P-342,-1,"[0, 0, 0]","[63, 66, 78]",83,85,0
P-204,-1,"[0, 0, 0]","[55, 88, 103]",150,101,0
P-279,-1,"[0, 0, 0]","[52, 85, 99]",118,101,0
P-344,-1,"[0, 0, 0]","[55, 89, 92]",111,95,0
P-250,-1,"[0, 0, 0]","[59, 65, 102]",105,89,0
P-303,-1,"[0, 0, 0]","[57, 62, 106]",75,85,0
P-113,-1,"[0, 0, 0]","[55, 75, 86]",88,87,0
P-293,-1,"[0, 0, 0]","[56, 56, 104]",78,81,0
P-253,-1,"[0, 0, 0]","[49, 91, 99]",99,98,0
P-155,-1,"[0, 0, 0]","[47, 87, 95]",95,99,0
P-108,-1,"[0, 0, 0]","[47, 70, 109]",95,90,0
P-149,-1,"[0, 0, 0]","[45, 63, 104]",76,84,0
P-264,U5,"[0, 93, 110]","[68, 60, 108]",35,10000000,0
P-73,U5,"[1, 7, 220]","[86, 104, 63]",79,10000000,0
P-274,U5,"[1, 95, 0]","[75, 88, 110]",114,10000000,0
P-297,U5,"[1, 183, 1]","[68, 101, 103]",149,10000000,0
P-285,U5,"[4, 111, 220]","[81, 108, 54]",78,10000000,0
P-394,U5,"[4, 154, 110]","[81, 90, 109]",68,10000000,0
P-2,U5,"[4, 219, 219]","[81, 99, 56]",53,10000000,0
P-365,U5,"[5, 0, 0]","[88, 95, 110]",217,10000000,0
P-129,U5,"[9, 8, 110]","[59, 85, 110]",64,10000000,0
P-238,U5,"[18, 244, 104]","[50, 69, 102]",74,10000000,0
P-23,U5,"[68, 7, 110]","[50, 51, 110]",59,10000000,0
P-165,U5,"[68, 58, 110]","[93, 96, 103]",267,10000000,0
P-148,U5,"[68, 249, 109]","[49, 67, 100]",50,10000000,0
P-333,U5,"[69, 190, 4]","[72, 85, 100]",59,10000000,0
P-42,U5,"[69, 275, 0]","[62, 41, 109]",46,10000000,0
P-252,U5,"[76, 95, 0]","[48, 95, 110]",139,10000000,0
P-124,U5,"[85, 111, 213]","[54, 104, 72]",96,10000000,0
P-356,U5,"[85, 154, 110]","[77, 95, 99]",133,10000000,0
P-139,U5,"[85, 219, 210]","[84, 96, 75]",123,10000000,0
P-319,U5,"[87, 8, 220]","[101, 102, 48]",144,10000000,0
P-346,U5,"[93, 0, 0]","[83, 95, 110]",54,10000000,0
P-207,U5,"[117, 265, 109]","[70, 45, 95]",46,10000000,0
P-80,U5,"[118, 14, 110]","[43, 44, 85]",20,127,0
P-105,U5,"[124, 95, 1]","[80, 95, 103]",225,10000000,0
P-295,U5,"[139, 110, 216]","[49, 109, 69]",32,10000000,0
P-282,U5,"[141, 190, 0]","[54, 92, 107]",147,10000000,0
P-145,U5,"[162, 95, 104]","[75, 79, 106]",66,10000000,0
P-211,U5,"[163, 0, 110]","[81, 95, 96]",142,10000000,0
P-133,U5,"[169, 174, 107]","[63, 91, 109]",174,10000000,0
P-94,U5,"[169, 219, 216]","[66, 98, 67]",95,10000000,0
P-41,U5,"[176, 3, 3]","[68, 90, 104]",72,10000000,0
P-326,U5,"[187, 265, 107]","[51, 45, 84]",17,136,0
P-162,U5,"[188, 7, 210]","[46, 104, 65]",36,10000000,0
P-224,U5,"[188, 111, 216]","[56, 99, 68]",103,10000000,0
P-103,U5,"[195, 190, 2]","[44, 78, 102]",84,10000000,0
P-221,U5,"[195, 268, 36]","[44, 49, 68]",13,86,0
P-202,U5,"[204, 93, 10]","[40, 52, 94]",57,105,0
P-130,U5,"[204, 145, 26]","[40, 45, 78]",18,79,0
P-300,U6,"[0, 0, 0]","[69, 97, 101]",57,10000000,0
P-177,U6,"[0, 148, 0]","[44, 41, 99]",17,77,0
P-71,U6,"[1, 0, 198]","[43, 99, 60]",41,10000000,0
P-45,U6,"[2, 88, 101]","[72, 81, 91]",92,10000000,0
P-3,U6,"[2, 97, 0]","[42, 51, 101]",17,10000000,0
P-68,U6,"[2, 232, 96]","[46, 81, 92]",62,10000000,0
P-20,U6,"[3, 99, 192]","[56, 106, 88]",71,10000000,0
P-236,U6,"[3, 199, 5]","[56, 56, 91]",57,10000000,0
P-16,U6,"[4, 169, 99]","[48, 63, 93]",82,10000000,0
P-291,U6,"[4, 232, 188]","[40, 74, 81]",42,124,0
P-266,U6,"[6, 255, 8]","[53, 61, 88]",37,10000000,0
P-134,U6,"[20, 0, 101]","[80, 88, 97]",150,10000000,0
P-299,U6,"[44, 0, 198]","[80, 83, 87]",55,10000000,0
P-255,U6,"[44, 97, 1]","[64, 96, 98]",78,10000000,0
P-82,U6,"[48, 240, 185]","[66, 71, 97]",130,10000000,0
P-360,U6,"[48, 261, 96]","[76, 53, 80]",23,10000000,0
P-36,U6,"[52, 181, 99]","[78, 80, 86]",146,10000000,0
P-273,U6,"[59, 88, 192]","[71, 79, 85]",127,10000000,0
P-180,U6,"[59, 169, 190]","[59, 71, 80]",43,10000000,0
P-215,U6,"[59, 193, 7]","[80, 87, 89]",126,10000000,0
P-283,U6,"[69, 0, 1]","[66, 97, 100]",79,10000000,0
P-6,U6,"[74, 97, 99]","[56, 84, 91]",47,10000000,0
P-142,U6,"[100, 0, 101]","[74, 83, 92]",169,10000000,0
P-106,U6,"[108, 97, 7]","[54, 90, 92]",100,10000000,0
P-126,U6,"[118, 167, 190]","[60, 64, 85]",94,10000000,0
P-366,U6,"[118, 231, 197]","[105, 56, 71]",112,10000000,0
P-9,U6,"[124, 0, 193]","[71, 73, 88]",50,10000000,0
P-157,U6,"[130, 73, 195]","[54, 88, 88]",30,10000000,0
P-219,U6,"[130, 83, 101]","[61, 76, 94]",57,10000000,0
P-168,U6,"[130, 159, 99]","[68, 87, 88]",109,10000000,0
P-17,U6,"[130, 246, 96]","[57, 63, 83]",29,10000000,0
P-125,U6,"[135, 0, 5]","[68, 85, 91]",139,10000000,0
P-350,U6,"[139, 228, 7]","[60, 69, 85]",52,10000000,0
P-181,U6,"[162, 85, 1]","[57, 58, 98]",93,10000000,0
P-10,U6,"[162, 143, 8]","[70, 85, 88]",81,10000000,0
P-280,U6,"[174, 0, 96]","[53, 61, 90]",75,10000000,0
P-183,U6,"[187, 246, 92]","[57, 72, 105]",37,10000000,0
P-304,U6,"[191, 83, 99]","[51, 68, 89]",31,10000000,0
P-232,U6,"[191, 83, 188]","[47, 67, 84]",38,10000000,0
P-188,U6,"[191, 151, 187]","[51, 51, 86]",12,10000000,0
P-163,U6,"[195, 0, 186]","[49, 83, 83]",45,10000000,0
P-75,U6,"[198, 151, 96]","[43, 74, 85]",42,128,0
P-216,U6,"[199, 228, 9]","[44, 64, 83]",57,10000000,0
P-222,U6,"[203, 0, 8]","[41, 73, 88]",59,10000000,0
P-385,U3,"[0, 132, 179]","[40, 48, 64]",23,113,0
P-123,U3,"[0, 219, 132]","[43, 62, 40]",7,75,0
P-194,U3,"[0, 263, 0]","[109, 48, 71]",97,116,0
P-150,U3,"[1, 219, 74]","[42, 54, 58]",12,10000000,0
P-49,U3,"[2, 180, 174]","[40, 100, 69]",55,10000000,0
P-109,U3,"[4, 74, 81]","[44, 79, 98]",53,10000000,0
P-37,U3,"[5, 145, 2]","[51, 59, 76]",33,131,0
P-352,U3,"[5, 153, 78]","[43, 66, 89]",32,10000000,0
P-257,U3,"[5, 204, 7]","[51, 54, 67]",40,103,0
P-212,U3,"[8, 0, 95]","[48, 74, 105]",96,10000000,0
P-46,U3,"[9, 0, 1]","[62, 71, 94]",39,10000000,0
P-393,U3,"[9, 0, 200]","[47, 65, 44]",23,133,0
P-265,U3,"[9, 74, 179]","[47, 58, 60]",37,10000000,0
P-217,U3,"[13, 71, 3]","[72, 74, 78]",97,10000000,0
P-289,U3,"[42, 247, 174]","[43, 66, 70]",28,79,0
P-185,U3,"[43, 248, 74]","[42, 67, 100]",52,133,0
P-206,U3,"[48, 132, 165]","[41, 47, 60]",29,85,0
P-25,U3,"[48, 136, 88]","[44, 53, 77]",37,108,0
P-310,U3,"[48, 189, 78]","[43, 59, 65]",15,10000000,0
P-327,U3,"[48, 189, 143]","[44, 58, 96]",18,119,0
P-199,U3,"[56, 0, 113]","[58, 67, 73]",59,10000000,0
P-92,U3,"[56, 0, 186]","[58, 65, 58]",59,138,0
P-50,U3,"[56, 67, 158]","[104, 64, 73]",75,10000000,0
P-270,U3,"[56, 148, 8]","[47, 52, 70]",12,10000000,0
P-86,U3,"[56, 200, 9]","[41, 63, 65]",50,10000000,0
P-284,U3,"[71, 0, 3]","[52, 70, 110]",86,10000000,0
P-353,U3,"[71, 70, 88]","[61, 66, 70]",33,10000000,0
P-187,U3,"[85, 70, 4]","[54, 78, 84]",97,10000000,0
P-65,U3,"[85, 262, 131]","[78, 50, 110]",56,121,0
P-378,U3,"[91, 202, 78]","[59, 89, 53]",61,131,0
P-69,U3,"[92, 131, 190]","[47, 84, 54]",57,10000000,0
P-136,U3,"[92, 136, 88]","[47, 66, 102]",36,10000000,0
P-205,U3,"[92, 215, 131]","[40, 47, 109]",24,107,0
P-226,U3,"[103, 148, 4]","[60, 72, 74]",27,10000000,0
P-371,U3,"[109, 220, 11]","[48, 91, 52]",50,106,0
P-15,U3,"[114, 0, 158]","[49, 60, 84]",57,10000000,0
P-112,U3,"[123, 0, 2]","[63, 67, 79]",20,10000000,0
P-248,U3,"[123, 0, 81]","[52, 67, 77]",70,139,0
P-275,U3,"[139, 67, 1]","[45, 74, 77]",31,10000000,0
P-272,U3,"[139, 67, 78]","[40, 64, 75]",54,133,0
P-117,U3,"[139, 131, 78]","[49, 52, 65]",33,10000000,0
P-277,U3,"[139, 131, 143]","[105, 108, 54]",93,10000000,0
P-387,U3,"[139, 131, 197]","[42, 96, 47]",37,140,0
P-357,U3,"[150, 226, 63]","[40, 56, 58]",15,110,0
P-345,U3,"[157, 256, 16]","[78, 43, 47]",43,10000000,0
P-324,U3,"[163, 0, 158]","[40, 41, 68]",27,122,0
P-315,U3,"[163, 181, 10]","[50, 75, 53]",14,104,0
P-170,U3,"[163, 239, 121]","[81, 44, 100]",39,120,0
P-305,U3,"[175, 0, 95]","[53, 58, 63]",22,104,0
P-1,U3,"[179, 58, 145]","[53, 55, 99]",61,176,0
P-320,U3,"[179, 65, 81]","[53, 57, 64]",55,10000000,0
